feature,direct_success,reverse_expert,middle_expert,outside_expert,overlap_expert,physics_command,futures_expert,mean_importance
expected_rel_height_median,0.0,0.11088191203991646,0.0,0.0,0.06699202671202656,0.6495575090124888,0.3741991983821842,0.171661520878088
pitcher_reliability_50,0.3927382096788229,0.15266938226799803,0.17362642191086713,0.10491589518915015,0.13958709681094145,0.0,0.23264188121842125,0.170882698153743
mechanical_instability,0.0,0.26260213495222984,0.0,0.03853576932867434,0.5044312469132501,0.1626082797521891,0.22552535747036592,0.17052896977381563
batter_success_shrink_50,0.0,0.03813869610097698,0.0,0.09120320166025576,0.5205014836194566,0.0,0.525770990284043,0.1679449102378189
expected_rel_side_iqr,0.0,0.11539928534808888,0.21968892518862726,0.11429312349777909,0.28817112907203307,0.4360024789894959,0.0,0.16765070601371773
eb_outside_only_pitcher_n,0.0,0.19236957398309942,0.20640919680010736,0.0,0.3720864483918929,0.0,0.40087052125373723,0.1673908200612624
expected_release_logdet,0.0,0.05634280493783549,0.0555028402894931,0.15274248499304965,0.30394531393857965,0.0,0.5945949444211622,0.1661611983685886
expected_horz_break_mean,0.0,0.04649945435809255,0.26162070488745226,0.6656035726463877,0.17337526167851952,0.0,0.0,0.16387128479577887
asof_pitcher_fastball_rate,0.06994513180551368,0.031000950776239513,0.11130119483065595,0.1446591642667029,0.3596235664641121,0.0,0.3704895598888024,0.15528850971886093
expected_release_det,0.0,0.0,0.07637050757326026,0.0,0.07081888775678993,0.0,0.9287715039630947,0.1537086998990207
